unidade;setor;ano;mes;exames_img;exame_img_por_paciente;exames_lab;exame_lab_por_paciente
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2025;8;69;1,3529411764705883;612;12,0
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2025;8;55;;2240;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2025;8;7;0,036458333333333336;226;1,1770833333333333
MOV;UTI - ADULTO;2025;8;152;4,470588235294118;3202;94,17647058823529
MOV;UTI - NEONATAL;2025;8;203;11,277777777777779;1196;66,44444444444444
MOV;ALOJAMENTO CONJUNTO;2025;9;52;1,0196078431372548;552;10,823529411764707
MOV;CASA DA GESTANTE BEBÊ E PUÉRPERA;2025;9;3;;1;
MOV;CLINICA CIRÚRGICA;2025;9;51;1,186046511627907;568;13,209302325581396
MOV;MOV - LOCAL NASCIMENTO - RN;2025;9;7;;18;
MOV;PRÉ-PARTO;2025;9;17;0,11409395973154363;415;2,785234899328859
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2025;9;0;0,0;2;0,1
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2025;9;0;0,0;4;0,15384615384615385
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2025;9;8;;20;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2025;9;40;4,0;320;32,0
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2025;9;107;1,8448275862068966;524;9,03448275862069
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2025;9;56;;1910;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2025;9;6;0,03314917127071823;69;0,3812154696132597
MOV;UTI - ADULTO;2025;9;89;2,966666666666667;2836;94,53333333333333
MOV;UTI - NEONATAL;2025;9;135;6,136363636363637;539;24,5
MOV;ALOJAMENTO CONJUNTO;2025;10;46;1,15;473;11,825
MOV;CLINICA CIRÚRGICA;2025;10;98;2,2790697674418605;678;15,767441860465116
MOV;MOV - LOCAL NASCIMENTO - RN;2025;10;11;;33;
MOV;PRÉ-PARTO;2025;10;22;0,1456953642384106;593;3,9271523178807946
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2025;10;0;0,0;5;0,2777777777777778
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2025;10;0;0,0;8;0,38095238095238093
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2025;10;21;;68;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2025;10;64;4,0;228;14,25
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2025;10;93;1,55;702;11,7
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2025;10;47;;2253;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2025;10;4;0,01990049751243781;164;0,8159203980099502
MOV;UTI - ADULTO;2025;10;84;3,5;2282;95,08333333333333
MOV;UTI - NEONATAL;2025;10;168;7,304347826086956;576;25,043478260869566
MOV;ALOJAMENTO CONJUNTO;2025;11;21;0,6774193548387096;434;14,0
MOV;CLINICA CIRÚRGICA;2025;11;97;3,730769230769231;836;32,15384615384615
MOV;MOV - LOCAL NASCIMENTO - RN;2025;11;9;;17;
MOV;PRÉ-PARTO;2025;11;14;0,14;446;4,46
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2025;11;1;0,01818181818181818;10;0,18181818181818182
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2025;11;3;0,075;69;1,725
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2025;11;5;;55;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2025;11;50;5,0;231;23,1
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2025;11;125;3,787878787878788;689;20,87878787878788
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2025;11;44;;2112;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2025;11;9;0,04205607476635514;140;0,6542056074766355
MOV;UTI - ADULTO;2025;11;102;3,2903225806451615;2151;69,38709677419355
MOV;UTI - NEONATAL;2025;11;171;10,058823529411764;754;44,35294117647059
MOV;ALOJAMENTO CONJUNTO;2025;12;35;0,8536585365853658;440;10,731707317073171
MOV;CLINICA CIRÚRGICA;2025;12;117;5,086956521739131;964;41,91304347826087
MOV;MOV - LOCAL NASCIMENTO - RN;2025;12;16;;25;
MOV;PRÉ-PARTO;2025;12;14;0,16666666666666666;359;4,273809523809524
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2025;12;0;0,0;22;0,7096774193548387
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2025;12;2;0,1;50;2,5
MOV;ULTRASSONOGRAFIA;2025;12;4;;0;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2025;12;5;;61;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2025;12;42;3,230769230769231;288;22,153846153846153
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2025;12;85;2,9310344827586206;622;21,448275862068964
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2025;12;60;;2055;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2025;12;16;0,05776173285198556;146;0,5270758122743683
MOV;UTI - ADULTO;2025;12;87;2,3513513513513513;2090;56,486486486486484
MOV;UTI - NEONATAL;2025;12;83;6,916666666666667;552;46,0
